2.074197274,0.140528989,2.6,0.98,0.824462742,0.846064305,0.970587915,0.217934748,0.001984383,0.002330287,0.013186249,0.006596676,0.72,0.1,1,1.272502386,0.652582874,0.321406197,0.731808173,0.5,-8.05E-05,-6.56E-05,-0.00011606,-0.023888957,0,-0.00208503,-0.000921301,0.005558752,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
